geometry_id,geometry_class,shape,body,spacing_um,height_um,h_over_s,diameter_mm,depth_ratio,pattern,coverage_pct,denticle_scale_um,overlap_pct,U_inf_mps,Re_L,Re_D,u_tau_mps,delta_v_um,s_plus,lg_plus,k_plus,Cf_smooth,Cf_textured,Cd_pressure,Cd_total,DR_friction_pct,DR_net_pct,DR_uncertainty_pp,delta_Re_transition,natural_regime,min_feature_um,manufacturability_index,model_confidence
D-HY-06,hybrid,blade+dimple,plate,200.0,100.0,0.5,5.0,0.1,hexagonal,60.0,,,5.0,32017.306652,,0.342095,228.248875,4.381183,3.019522,9.857661,0.009362,0.009162,0.000315,0.009477,2.139887,-1.220113,4.0,-163473.271748,laminar,100.0,4.3,low
D-HY-06,hybrid,blade+dimple,sphere,200.0,100.0,0.5,5.0,0.1,hexagonal,60.0,,,5.0,,13671.389941,0.38203,204.389234,4.892626,3.372009,11.008408,0.013046,0.013675,0.453411,0.467086,2.485071,-7.409197,5.6,-187664.124561,separation-dominated,100.0,4.3,low
D-HY-06,hybrid,blade+dimple,plate,200.0,100.0,0.5,5.0,0.1,hexagonal,60.0,,,10.0,64034.613304,,0.629421,124.0549,8.060947,5.555624,18.137131,0.007923,0.007563,0.000266,0.007829,4.548096,1.188096,4.0,-283897.150344,laminar,100.0,4.3,low
D-HY-06,hybrid,blade+dimple,sphere,200.0,100.0,0.5,5.0,0.1,hexagonal,60.0,,,10.0,,27342.779881,0.697855,111.889674,8.937375,6.159661,20.109094,0.014108,0.014141,0.481838,0.495979,5.104658,-5.469007,5.6,-300868.961682,separation-dominated,100.0,4.3,low
D-HY-06,hybrid,blade+dimple,plate,200.0,100.0,0.5,5.0,0.1,hexagonal,60.0,,,20.0,128069.226609,,1.16396,67.08374,14.906742,10.273763,33.54017,0.006774,0.006175,0.000228,0.006402,8.848017,5.488017,4.0,-370265.230753,laminar-transitional,100.0,4.3,low
D-HY-06,hybrid,blade+dimple,sphere,200.0,100.0,0.5,5.0,0.1,hexagonal,60.0,,,20.0,,54685.559762,1.282384,60.888753,16.423394,11.319043,36.952637,0.01466,0.009827,0.349077,0.358904,8.980098,26.55443,5.6,-380817.980474,separation-dominated,100.0,4.3,low
D-HY-06,hybrid,blade+dimple,plate,200.0,100.0,0.5,5.0,0.1,hexagonal,60.0,,,50.0,320173.066522,,2.641463,29.560421,33.829018,23.315041,76.11529,0.005582,0.005656,0.000188,0.005843,-1.324489,-4.684489,4.814771,-438359.339796,laminar-transitional,100.0,4.3,low
D-HY-06,hybrid,blade+dimple,sphere,200.0,100.0,0.5,5.0,0.1,hexagonal,60.0,,,50.0,,136713.899405,2.889182,27.025911,37.001528,25.501543,83.253438,0.024513,0.013591,0.252626,0.266217,-2.217297,45.697856,5.6,-443344.983079,separation-dominated,100.0,4.3,low
D-HY-07,hybrid,scalloped+dimple,plate,50.0,25.0,0.5,1.0,0.05,hexagonal,20.0,,,1.0,6403.46133,,0.08504,918.18522,0.272276,0.149132,0.245049,0.014464,0.014495,4e-05,0.014536,-0.217072,-0.497072,4.0,0.0,laminar,25.0,5.9,low
D-HY-07,hybrid,scalloped+dimple,sphere,50.0,25.0,0.5,1.0,0.05,hexagonal,20.0,,,1.0,,2734.277988,0.097016,804.841687,0.31062,0.170134,0.279558,0.011676,0.011757,0.379363,0.39112,-0.205391,-0.490559,5.6,0.0,separation-dominated,25.0,5.9,low
D-HY-07,hybrid,scalloped+dimple,plate,50.0,25.0,0.5,1.0,0.05,hexagonal,20.0,,,5.0,32017.306652,,0.342095,228.248875,1.095296,0.599918,0.985766,0.009362,0.009359,2.6e-05,0.009385,0.03495,-0.24505,4.0,0.0,laminar,25.0,5.9,low
D-HY-07,hybrid,scalloped+dimple,sphere,50.0,25.0,0.5,1.0,0.05,hexagonal,20.0,,,5.0,,13671.389941,0.38203,204.389234,1.223156,0.66995,1.100841,0.013046,0.013093,0.423648,0.436741,0.074539,-0.43125,5.6,0.0,separation-dominated,25.0,5.9,low
D-HY-07,hybrid,scalloped+dimple,plate,50.0,25.0,0.5,1.0,0.05,hexagonal,20.0,,,10.0,64034.613304,,0.629421,124.0549,2.015237,1.103791,1.813713,0.007923,0.007898,2.2e-05,0.00792,0.323416,0.043416,4.0,0.0,laminar,25.0,5.9,low
D-HY-07,hybrid,scalloped+dimple,sphere,50.0,25.0,0.5,1.0,0.05,hexagonal,20.0,,,10.0,,27342.779881,0.697855,111.889674,2.234344,1.223801,2.010909,0.014108,0.014108,0.457975,0.472084,0.39334,-0.387705,5.6,0.0,separation-dominated,25.0,5.9,low
D-HY-07,hybrid,scalloped+dimple,plate,50.0,25.0,0.5,1.0,0.05,hexagonal,20.0,,,20.0,128069.226609,,1.16396,67.08374,3.726686,2.04119,3.354017,0.006774,0.006714,1.9e-05,0.006733,0.878626,0.598626,4.0,0.0,laminar-transitional,25.0,5.9,low
D-HY-07,hybrid,scalloped+dimple,sphere,50.0,25.0,0.5,1.0,0.05,hexagonal,20.0,,,20.0,,54685.559762,1.282384,60.888753,4.105849,2.248866,3.695264,0.01466,0.014556,0.47542,0.489976,1.003506,-0.26791,5.6,0.0,separation-dominated,25.0,5.9,low
D-HY-07,hybrid,scalloped+dimple,plate,50.0,25.0,0.5,1.0,0.05,hexagonal,20.0,,,50.0,320173.066522,,2.641463,29.560421,8.457254,4.632229,7.611529,0.005582,0.005446,1.6e-05,0.005462,2.433478,2.153478,4.0,-103537.365044,laminar-transitional,25.0,5.9,low
D-HY-07,hybrid,scalloped+dimple,sphere,50.0,25.0,0.5,1.0,0.05,hexagonal,20.0,,,50.0,,136713.899405,2.889182,27.025911,9.250382,5.066643,8.325344,0.014708,0.012115,0.40253,0.414645,2.689938,15.421967,5.6,-124775.158491,separation-dominated,25.0,5.9,low
D-HY-08,hybrid,blade+dimple,plate,50.0,25.0,0.5,0.5,0.05,square,40.0,,,1.0,6403.46133,,0.08504,918.18522,0.272276,0.187653,0.122524,0.014464,0.014525,8.1e-05,0.014606,-0.426377,-0.986377,4.0,0.0,laminar,25.0,5.9,low
D-HY-08,hybrid,blade+dimple,sphere,50.0,25.0,0.5,0.5,0.05,square,40.0,,,1.0,,2734.277988,0.097016,804.841687,0.31062,0.21408,0.139779,0.011676,0.011763,0.378827,0.390591,-0.401926,-0.354598,5.6,0.0,separation-dominated,25.0,5.9,low
D-HY-08,hybrid,blade+dimple,plate,50.0,25.0,0.5,0.5,0.05,square,40.0,,,5.0,32017.306652,,0.342095,228.248875,1.095296,0.75488,0.492883,0.009362,0.009353,5.2e-05,0.009406,0.098566,-0.461434,4.0,0.0,laminar,25.0,5.9,low
D-HY-08,hybrid,blade+dimple,sphere,50.0,25.0,0.5,0.5,0.05,square,40.0,,,5.0,,13671.389941,0.38203,204.389234,1.223156,0.843002,0.55042,0.013046,0.013062,0.423113,0.436175,0.180177,-0.301111,5.6,0.0,separation-dominated,25.0,5.9,low
D-HY-08,hybrid,blade+dimple,plate,50.0,25.0,0.5,0.5,0.05,square,40.0,,,10.0,64034.613304,,0.629421,124.0549,2.015237,1.388906,0.906857,0.007923,0.007869,4.4e-05,0.007913,0.686552,0.126552,4.0,0.0,laminar,25.0,5.9,low
D-HY-08,hybrid,blade+dimple,sphere,50.0,25.0,0.5,0.5,0.05,square,40.0,,,10.0,,27342.779881,0.697855,111.889674,2.234344,1.539915,1.005455,0.014108,0.014031,0.457443,0.471474,0.826946,-0.258022,5.6,0.0,separation-dominated,25.0,5.9,low
D-HY-08,hybrid,blade+dimple,plate,50.0,25.0,0.5,0.5,0.05,square,40.0,,,20.0,128069.226609,,1.16396,67.08374,3.726686,2.568441,1.677008,0.006774,0.006653,3.8e-05,0.006691,1.787801,1.227801,4.0,0.0,laminar-transitional,25.0,5.9,low
D-HY-08,hybrid,blade+dimple,sphere,50.0,25.0,0.5,0.5,0.05,square,40.0,,,20.0,,54685.559762,1.282384,60.888753,4.105849,2.829761,1.847632,0.01466,0.014396,0.475122,0.489518,2.033236,-0.174276,5.6,0.0,separation-dominated,25.0,5.9,low
D-HY-08,hybrid,blade+dimple,plate,50.0,25.0,0.5,0.5,0.05,square,40.0,,,50.0,320173.066522,,2.641463,29.560421,8.457254,5.82876,3.805764,0.005582,0.00531,3.1e-05,0.005341,4.876031,4.316031,4.0,0.0,laminar-transitional,25.0,5.9,low
D-HY-08,hybrid,blade+dimple,sphere,50.0,25.0,0.5,0.5,0.05,square,40.0,,,50.0,,136713.899405,2.889182,27.025911,9.250382,6.375386,4.162672,0.014708,0.012849,0.439168,0.452017,5.396884,7.798912,5.6,0.0,separation-dominated,25.0,5.9,low
D-HY-09,hybrid,v-groove+dimple,plate,500.0,250.0,0.5,5.0,0.2,hexagonal,60.0,,,1.0,6403.46133,,0.08504,918.18522,2.722762,1.361381,4.900972,0.014464,0.014487,0.001944,0.016431,-0.163308,-13.603308,4.0,0.0,laminar,250.0,4.0,low
D-HY-09,hybrid,v-groove+dimple,sphere,500.0,250.0,0.5,5.0,0.2,hexagonal,60.0,,,1.0,,2734.277988,0.097016,804.841687,3.106201,1.5531,5.591162,0.011676,0.013643,0.440881,0.454524,-0.058367,-16.781016,5.6,-27908.254993,separation-dominated,250.0,4.0,low
D-HY-09,hybrid,v-groove+dimple,plate,500.0,250.0,0.5,5.0,0.2,hexagonal,60.0,,,5.0,32017.306652,,0.342095,228.248875,10.952957,5.476478,19.715322,0.009362,0.009171,0.001258,0.010429,2.046043,-11.393957,4.0,-297696.341764,laminar,250.0,4.0,low
D-HY-09,hybrid,v-groove+dimple,sphere,500.0,250.0,0.5,5.0,0.2,hexagonal,60.0,,,5.0,,13671.389941,0.38203,204.389234,12.231564,6.115782,22.016815,0.013046,0.014636,0.484788,0.499424,2.384307,-14.845471,5.6,-314930.07353,separation-dominated,250.0,4.0,low
D-HY-09,hybrid,v-groove+dimple,plate,500.0,250.0,0.5,5.0,0.2,hexagonal,60.0,,,10.0,64034.613304,,0.629421,124.0549,20.152368,10.076184,36.274263,0.007923,0.007569,0.001065,0.008634,4.47502,-8.96498,4.0,-378859.131753,laminar,250.0,4.0,low
D-HY-09,hybrid,v-groove+dimple,sphere,500.0,250.0,0.5,5.0,0.2,hexagonal,60.0,,,10.0,,27342.779881,0.697855,111.889674,22.343438,11.171719,40.218188,0.014108,0.014557,0.493925,0.508483,4.705001,-8.12785,5.6,-389425.026165,separation-dominated,250.0,4.0,low
D-HY-09,hybrid,v-groove+dimple,plate,500.0,250.0,0.5,5.0,0.2,hexagonal,60.0,,,20.0,128069.226609,,1.16396,67.08374,37.266855,18.633428,67.080339,0.006774,0.00671,0.00091,0.007621,0.942842,-12.497158,4.28973,-430632.956698,laminar-transitional,250.0,4.0,low
D-HY-09,hybrid,v-groove+dimple,sphere,500.0,250.0,0.5,5.0,0.2,hexagonal,60.0,,,20.0,,54685.559762,1.282384,60.888753,41.058486,20.529243,73.905274,0.01466,0.010591,0.34143,0.35202,-0.294942,27.963062,5.6,-436632.879543,separation-dominated,250.0,4.0,low
D-HY-09,hybrid,v-groove+dimple,plate,500.0,250.0,0.5,5.0,0.2,hexagonal,60.0,,,50.0,320173.066522,,2.641463,29.560421,84.572544,42.286272,152.230579,0.005582,0.005925,0.00075,0.006675,-6.143369,-19.583369,6.942386,-468199.570153,laminar-transitional,250.0,4.0,low
D-HY-09,hybrid,v-groove+dimple,sphere,500.0,250.0,0.5,5.0,0.2,hexagonal,60.0,,,50.0,,136713.899405,2.889182,27.025911,92.50382,46.25191,166.506875,0.024513,0.017743,0.314173,0.331916,-7.300962,32.296786,5.6,-470846.649764,separation-dominated,250.0,4.0,low
D-HY-10,hybrid,u-groove+dimple,plate,100.0,100.0,1.0,2.0,0.1,staggered,80.0,,,1.0,6403.46133,,0.08504,918.18522,0.544552,0.444736,0.980194,0.014464,0.014607,0.000648,0.015255,-0.991051,-5.471051,4.0,0.0,laminar,100.0,4.3,low
D-HY-10,hybrid,u-groove+dimple,sphere,100.0,100.0,1.0,2.0,0.1,staggered,80.0,,,1.0,,2734.277988,0.097016,804.841687,0.62124,0.507367,1.118232,0.011676,0.012245,0.392164,0.404409,-0.960742,-3.904877,5.6,0.0,separation-dominated,100.0,4.3,low
D-HY-10,hybrid,u-groove+dimple,plate,100.0,100.0,1.0,2.0,0.1,staggered,80.0,,,5.0,32017.306652,,0.342095,228.248875,2.190591,1.789057,3.943064,0.009362,0.009388,0.000419,0.009808,-0.278692,-4.758692,4.0,0.0,laminar,100.0,4.3,low
D-HY-10,hybrid,u-groove+dimple,sphere,100.0,100.0,1.0,2.0,0.1,staggered,80.0,,,5.0,,13671.389941,0.38203,204.389234,2.446313,1.997905,4.403363,0.013046,0.01352,0.436436,0.449956,-0.161917,-3.470019,5.6,0.0,separation-dominated,100.0,4.3,low
D-HY-10,hybrid,u-groove+dimple,plate,100.0,100.0,1.0,2.0,0.1,staggered,80.0,,,10.0,64034.613304,,0.629421,124.0549,4.030474,3.291691,7.254853,0.007923,0.00788,0.000355,0.008235,0.553048,-3.926952,4.0,-91998.353553,laminar,100.0,4.3,low
D-HY-10,hybrid,u-groove+dimple,sphere,100.0,100.0,1.0,2.0,0.1,staggered,80.0,,,10.0,,27342.779881,0.697855,111.889674,4.468688,3.64958,8.043638,0.014108,0.014422,0.469805,0.484227,0.745124,-2.969868,5.6,-116671.351803,separation-dominated,100.0,4.3,low
D-HY-10,hybrid,u-groove+dimple,plate,100.0,100.0,1.0,2.0,0.1,staggered,80.0,,,20.0,128069.226609,,1.16396,67.08374,7.453371,6.087173,13.416068,0.006774,0.00664,0.000303,0.006943,1.981928,-2.498072,4.0,-228497.958867,laminar-transitional,100.0,4.3,low
D-HY-10,hybrid,u-groove+dimple,sphere,100.0,100.0,1.0,2.0,0.1,staggered,80.0,,,20.0,,54685.559762,1.282384,60.888753,8.211697,6.706499,14.781055,0.01466,0.013145,0.434945,0.44809,2.280555,8.303526,5.6,-247232.892667,separation-dominated,100.0,4.3,low
D-HY-10,hybrid,u-groove+dimple,plate,100.0,100.0,1.0,2.0,0.1,staggered,80.0,,,50.0,320173.066522,,2.641463,29.560421,16.914509,13.814091,30.446116,0.005582,0.005409,0.00025,0.005659,3.089322,-1.390678,4.0,-358940.820883,laminar-transitional,100.0,4.3,low
D-HY-10,hybrid,u-groove+dimple,sphere,100.0,100.0,1.0,2.0,0.1,staggered,80.0,,,50.0,,136713.899405,2.889182,27.025911,18.500764,15.109586,33.301375,0.024513,0.011434,0.22281,0.234244,2.498135,52.219695,5.6,-369456.383868,separation-dominated,100.0,4.3,low
E-SMOOTH,baseline,smooth,plate,,,,,,,,,,1.0,6403.46133,,0.08504,918.18522,,,0.0,0.014464,0.014464,0.0,0.014464,0.0,0.0,0.0,0.0,laminar,,0.0,low
E-SMOOTH,baseline,smooth,sphere,,,,,,,,,,1.0,,2734.277988,0.097016,804.841687,,,0.0,0.011676,0.011676,0.377534,0.389211,0.0,0.0,0.0,0.0,separation-dominated,,0.0,low
E-SMOOTH,baseline,smooth,plate,,,,,,,,,,5.0,32017.306652,,0.342095,228.248875,,,0.0,0.009362,0.009362,0.0,0.009362,0.0,0.0,0.0,0.0,laminar,,0.0,high
E-SMOOTH,baseline,smooth,sphere,,,,,,,,,,5.0,,13671.389941,0.38203,204.389234,,,0.0,0.013046,0.013046,0.42182,0.434866,0.0,0.0,0.0,0.0,separation-dominated,,0.0,high
E-SMOOTH,baseline,smooth,plate,,,,,,,,,,10.0,64034.613304,,0.629421,124.0549,,,0.0,0.007923,0.007923,0.0,0.007923,0.0,0.0,0.0,0.0,laminar,,0.0,high
E-SMOOTH,baseline,smooth,sphere,,,,,,,,,,10.0,,27342.779881,0.697855,111.889674,,,0.0,0.014108,0.014108,0.456153,0.470261,0.0,0.0,0.0,0.0,separation-dominated,,0.0,high
E-SMOOTH,baseline,smooth,plate,,,,,,,,,,20.0,128069.226609,,1.16396,67.08374,,,0.0,0.006774,0.006774,0.0,0.006774,0.0,0.0,0.0,0.0,laminar-transitional,,0.0,high
E-SMOOTH,baseline,smooth,sphere,,,,,,,,,,20.0,,54685.559762,1.282384,60.888753,,,0.0,0.01466,0.01466,0.474006,0.488666,0.0,0.0,0.0,0.0,separation-dominated,,0.0,high
E-SMOOTH,baseline,smooth,plate,,,,,,,,,,50.0,320173.066522,,2.641463,29.560421,,,0.0,0.005582,0.005582,0.0,0.005582,0.0,0.0,0.0,0.0,laminar-transitional,,0.0,high
E-SMOOTH,baseline,smooth,sphere,,,,,,,,,,50.0,,136713.899405,2.889182,27.025911,,,0.0,0.014708,0.014708,0.475544,0.490251,0.0,0.0,0.0,0.0,separation-dominated,,0.0,high
